node_id,in_degree,out_degree,total_degree
9807041,2,17,19
9807042,2,7,9
9807043,4,1,5
9807044,3,2,5
9807045,0,6,6
9807046,26,14,40
9807047,1,2,3
9807048,1,2,3
9807049,4,25,29
9807050,5,30,35
9807051,30,24,54
9807052,6,13,19
9807053,1,5,6
9807054,4,12,16
9807055,10,22,32
9807056,29,22,51
9807057,1,7,8
9807058,3,2,5
9807059,5,10,15
9807060,13,10,23
9807061,0,3,3
9807062,0,44,44
9807063,10,5,15
9807064,17,9,26
9807065,7,13,20
9807066,7,6,13
9807067,14,32,46
9807068,1,1,2
9807069,69,2,71
9807070,1,17,18
9807071,5,34,39
9807072,8,6,14
9807073,1,0,1
9807074,0,3,3
9807076,49,11,60
9807077,1,4,5
9807078,17,3,20
9807079,6,18,24
9807080,233,23,256
9807081,3,1,4
9807082,30,16,46
9807083,7,3,10
9807084,0,1,1
9807085,3,25,28
9807086,1,3,4
9807087,47,84,131
9807088,2,3,5
9807089,0,3,3
9807090,35,21,56
9807091,32,20,52
9807092,11,6,17
9807093,9,15,24
9807094,4,1,5
9807095,0,9,9
9807096,18,35,53
9807097,75,26,101
9807098,106,21,127
9807099,13,0,13
9807100,7,9,16
9807101,5,13,18
9807102,2,2,4
9807103,0,1,1
9807104,1,17,18
9807105,0,10,10
9807106,4,9,13
9807107,1,10,11
9807108,11,1,12
9807109,25,7,32
9807110,0,3,3
9807111,17,13,30
9807112,2,16,18
9807113,3,14,17
9807114,0,5,5
9807115,39,20,59
9807117,8,23,31
9807118,0,1,1
9807119,0,2,2
9807120,0,4,4
9807121,6,1,7
9807122,7,13,20
9807123,24,13,37
9807124,28,84,112
9807125,2,10,12
9807126,0,13,13
9807127,50,29,79
9807128,3,4,7
9807129,2,2,4
9807130,0,3,3
9807131,0,3,3
9807132,0,2,2
9807133,1,14,15
9807135,11,28,39
9807136,11,40,51
9807137,85,22,107
9807138,39,10,49
9807139,3,18,21
9807140,14,29,43
9807141,0,2,2
9807142,13,3,16
9807143,4,2,6
9807144,1,2,3
9807145,0,3,3
9807146,7,21,28
9807147,1,5,6
9807148,5,2,7
9807149,9,10,19
9807150,32,33,65
9807151,4,5,9
9807152,0,5,5
9807153,8,11,19
9807154,0,19,19
9807155,7,11,18
9807156,5,19,24
9807157,1,7,8
9807158,13,4,17
9807159,2,5,7
9807160,8,12,20
9807161,17,7,24
9807162,1,0,1
9807163,5,11,16
9807164,77,22,99
9807165,5,3,8
9807166,8,13,21
9807167,0,4,4
9807168,0,24,24
9807169,12,1,13
9807170,2,17,19
9807171,20,167,187
9807172,3,3,6
9807173,23,63,86
9807174,0,15,15
9807177,0,1,1
9807178,3,0,3
9807179,35,14,49
9807180,5,10,15
9807182,7,7,14
9807183,9,28,37
9807184,0,22,22
9807185,5,80,85
9807186,14,9,23
9807187,36,11,47
9807188,3,26,29
9807189,8,21,29
9807191,8,3,11
9807192,6,3,9
9807193,0,6,6
9807194,2,3,5
9807195,2,26,28
9807196,20,14,34
9807197,8,12,20
9807198,60,17,77
9807199,12,23,35
9807200,15,18,33
9807201,1,5,6
9807202,2,38,40
9807203,6,10,16
9807205,24,12,36
9807206,37,13,50
9807207,3,8,11
9807208,3,15,18
9807209,0,14,14
9807210,5,19,24
9807211,8,1,9
9807212,7,0,7
9807213,37,13,50
9807214,8,4,12
9807215,5,1,6
9807216,27,7,34
9807217,8,2,10
9807218,10,4,14
9807219,0,2,2
9807220,0,4,4
9807221,4,5,9
9807222,4,19,23
9807223,4,22,26
9807224,0,17,17
9807225,27,16,43
9807226,76,16,92
9807227,0,7,7
9807228,0,3,3
9807229,8,16,24
9807230,7,33,40
9807232,32,18,50
9807233,1,17,18
9807234,6,12,18
9807235,70,25,95
9807236,13,11,24
9807237,0,5,5
9807238,0,2,2
9807239,5,32,37
9807240,1,46,47
9807241,3,10,13
9808001,4,2,6
9808002,8,20,28
9808003,3,11,14
9808004,26,11,37
9808005,7,17,24
9808006,74,15,89
9808007,0,15,15
9808008,0,1,1
9808009,0,2,2
9808010,2,2,4
9808011,1,2,3
9808012,4,1,5
9808013,7,11,18
9808014,60,23,83
9808016,94,23,117
9808017,119,21,140
9808018,1,8,9
9808019,3,31,34
9808020,77,10,87
9808021,0,1,1
9808022,2,22,24
9808023,5,4,9
9808024,13,29,42
9808025,10,14,24
9808026,5,13,18
9808027,7,9,16
9808028,0,5,5
9808029,4,6,10
9808031,6,2,8
9808032,65,17,82
9808034,12,5,17
9808035,16,55,71
9808036,2,9,11
9808037,25,42,67
9808038,86,10,96
9808039,28,13,41
9808040,11,6,17
9808041,36,15,51
9808042,42,1,43
9808043,8,11,19
9808044,0,5,5
9808045,9,4,13
9808046,1,13,14
9808047,1,5,6
9808048,19,46,65
9808049,7,21,28
9808051,4,13,17
9808052,41,13,54
9808053,3,14,17
9808054,5,17,22
9808055,6,7,13
9808056,30,15,45
9808057,7,1,8
9808058,5,3,8
9808060,29,19,48
9808061,57,19,76
9808062,6,15,21
9808063,0,7,7
9808064,1,1,2
9808067,2,5,7
9808068,8,8,16
9808069,34,26,60
9808070,2,6,8
9808071,6,2,8
9808072,1,3,4
9808073,3,13,16
9808074,30,15,45
9808075,78,33,111
9808076,1,8,9
9808077,0,6,6
9808078,0,13,13
9808079,52,14,66
9808080,42,19,61
9808081,5,20,25
9808082,2,4,6
9808083,1,6,7
9808085,20,4,24
9808086,4,23,27
9808087,5,25,30
9808088,83,17,100
9808089,1,5,6
9808090,7,1,8
9808091,0,2,2
9808092,2,0,2
9808093,3,4,7
9808094,1,11,12
9808095,13,12,25
9808096,1,3,4
9808097,27,10,37
9808098,0,13,13
9808099,0,1,1
9808100,28,66,94
9808101,52,53,105
9808102,7,9,16
9808103,3,0,3
9808104,2,4,6
9808105,2,3,5
9808106,1,0,1
9808107,1,2,3
9808108,0,2,2
9808109,4,6,10
9808110,3,3,6
9808111,22,22,44
9808112,0,2,2
9808113,4,0,4
9808114,2,22,24
9808116,0,1,1
9808117,37,20,57
9808118,1,2,3
9808119,20,18,38
9808120,18,23,41
9808121,2,0,2
9808122,14,16,30
9808123,0,2,2
9808124,31,74,105
9808125,4,13,17
9808126,17,8,25
9808127,10,2,12
9808128,13,9,22
9808129,42,6,48
9808130,4,6,10
9808131,17,21,38
9808132,0,13,13
9808133,0,3,3
9808134,1,43,44
9808135,3,7,10
9808136,3,8,11
9808138,26,7,33
9808139,89,46,135
9808140,41,4,45
9808141,229,27,256
9808142,2,3,5
9808143,11,38,49
9808144,2,5,7
9808145,1,5,6
9808146,33,8,41
9808147,7,1,8
9808148,0,11,11
9808149,113,29,142
9808150,0,6,6
9808151,3,9,12
9808152,1,1,2
9808153,4,4,8
9808154,3,2,5
9808155,0,2,2
9808156,13,16,29
9808157,29,25,54
9808158,1,3,4
9808159,6,60,66
9808160,11,2,13
9808161,24,32,56
9808162,55,11,66
9808163,3,1,4
9808164,4,4,8
9808165,1,1,2
9808166,2,10,12
9808167,0,3,3
9808168,19,46,65
9808169,19,39,58
9808170,0,2,2
9808171,1,4,5
9808172,6,48,54
9808173,8,6,14
9808174,3,1,4
9808175,11,30,41
9808176,1,2,3
9808177,24,12,36
9808178,3,16,19
9808179,2,21,23
9808181,4,8,12
9808182,8,40,48
9808183,11,26,37
9808184,23,18,41
9808185,9,31,40
9808186,0,7,7
9808187,2,28,30
9808188,30,24,54
9808189,1,18,19
9808190,8,4,12
9808191,14,16,30
9808192,5,44,49
9808193,0,1,1
9809001,4,12,16
9809002,3,0,3
9809003,0,11,11
9809004,16,24,40
9809005,2,16,18
9809006,3,2,5
9809007,3,16,19
9809008,0,8,8
9809009,28,23,51
9809010,1,2,3
9809011,1,3,4
9809012,2,0,2
9809013,1,2,3
9809014,1,2,3
9809015,11,18,29
9809016,1,3,4
9809017,7,8,15
9809018,13,9,22
9809019,3,2,5
9809020,9,4,13
9809021,38,27,65
9809022,150,23,173
9809023,8,2,10
9809024,7,5,12
9809025,1,4,5
9809026,18,22,40
9809027,62,23,85
9809028,0,3,3
9809029,5,0,5
9809030,2,2,4
9809031,1,10,11
9809032,29,29,58
9809033,46,48,94
9809034,20,22,42
9809035,29,3,32
9809036,7,8,15
9809037,4,3,7
9809038,0,1,1
9809039,85,216,301
9809040,2,3,5
9809041,1,5,6
9809042,1,7,8
9809043,1,20,21
9809044,0,14,14
9809045,31,21,52
9809046,2,7,9
9809047,1,0,1
9809048,1,1,2
9809049,3,3,6
9809050,3,10,13
9809051,3,2,5
9809052,4,33,37
9809053,6,23,29
9809054,0,7,7
9809055,8,22,30
9809056,3,9,12
9809057,133,10,143
9809058,0,8,8
9809059,3,22,25
9809060,4,0,4
9809061,24,32,56
9809062,4,11,15
9809063,4,16,20
9809064,3,9,12
9809065,24,21,45
9809066,2,5,7
9809067,34,19,53
9809068,24,17,41
9809069,2,1,3
9809070,18,25,43
9809071,0,4,4
9809072,1,4,5
9809073,1,16,17
9809074,2,16,18
9809075,0,17,17
9809076,17,26,43
9809077,0,4,4
9809078,1,6,7
9809079,1,6,7
9809080,1,2,3
9809081,7,6,13
9809082,2,3,5
9809084,2,13,15
9809085,4,9,13
9809086,0,14,14
9809087,0,9,9
9809088,2,22,24
9809089,0,6,6
9809090,6,2,8
9809091,0,5,5
9809092,0,5,5
9809094,1,3,4
9809095,17,21,38
9809096,1,8,9
9809097,41,11,52
9809098,2,11,13
9809100,43,33,76
9809101,4,12,16
9809102,10,35,45
9809103,26,38,64
9809104,0,22,22
9809105,6,29,35
9809106,29,11,40
9809107,1,13,14
9809108,6,3,9
9809109,12,12,24
9809110,2,0,2
9809111,104,11,115
9809112,3,0,3
9809113,9,5,14
9809115,0,1,1
9809116,0,3,3
9809118,3,12,15
9809119,11,6,17
9809120,1,2,3
9809121,32,5,37
9809122,19,16,35
9809123,9,4,13
9809124,56,7,63
9809125,12,5,17
9809126,11,5,16
9809127,13,20,33
9809129,1,4,5
9809130,29,24,53
9809131,3,0,3
9809132,16,21,37
9809133,9,23,32
9809134,1,2,3
9809135,2,28,30
9809136,7,8,15
9809137,1,8,9
9809138,0,2,2
9809139,1,9,10
9809140,7,12,19
9809141,4,2,6
9809142,4,6,10
9809143,1,9,10
9809144,3,7,10
9809145,45,16,61
9809146,0,2,2
9809147,99,51,150
9809148,1,2,3
9809149,5,6,11
9809150,0,3,3
9809151,3,3,6
9809152,3,5,8
9809153,9,3,12
9809154,1,3,4
9809155,0,1,1
9809156,0,1,1
9809158,20,4,24
9809159,8,2,10
9809160,10,20,30
9809161,5,11,16
9809162,19,18,37
9809163,3,4,7
9809164,43,19,62
9809165,9,17,26
9809166,0,5,5
9809167,6,5,11
9809168,11,21,32
9809169,0,7,7
9809170,3,0,3
9809171,2,6,8
9809172,1,25,26
9809173,2,17,19
9809174,4,8,12
9809175,2,1,3
9809176,2,13,15
9809177,4,3,7
9809178,6,6,12
9809179,49,8,57
9809180,4,14,18
9809181,0,37,37
9809182,7,6,13
9809183,7,5,12
9809184,6,14,20
9809185,2,17,19
9809186,0,7,7
9809187,46,19,65
9809188,47,14,61
9809189,2,5,7
9809190,26,14,40
9809191,1,2,3
9809192,31,6,37
9809193,10,55,65
9809194,11,9,20
9809195,35,9,44
9809196,6,29,35
9809197,10,12,22
9809198,1,0,1
9809199,16,5,21
9809200,0,1,1
9809201,0,5,5
9809202,1,8,9
9809203,1,19,20
9809204,9,60,69
9809205,0,1,1
9809206,1,3,4
9809208,7,8,15
9809209,10,6,16
9809210,6,15,21
9809211,0,15,15
9809213,22,30,52
9809214,4,7,11
9809215,2,3,5
9809216,1,2,3
9810001,9,2,11
9810003,1,1,2
9810004,6,10,16
9810005,3,3,6
9810006,18,30,48
9810007,0,2,2
9810008,43,19,62
9810009,0,2,2
9810010,27,16,43
9810011,2,4,6
9810013,7,4,11
9810014,11,21,32
9810015,6,4,10
9810016,0,8,8
9810017,1,5,6
9810018,4,0,4
9810019,11,1,12
9810020,1,6,7
9810021,18,29,47
9810022,22,2,24
9810023,0,23,23
9810024,14,33,47
9810025,23,9,32
9810026,12,9,21
9810027,0,24,24
9810028,1,1,2
9810029,2,4,6
9810031,7,10,17
9810032,3,0,3
9810033,1,0,1
9810034,1,2,3
9810035,28,14,42
9810036,0,5,5
9810037,1,0,1
9810038,4,8,12
9810039,0,3,3
9810040,5,8,13
9810041,11,7,18
9810042,15,4,19
9810043,1,4,5
9810044,4,6,10
9810045,0,3,3
9810046,5,11,16
9810047,0,5,5
9810048,1,4,5
9810049,2,3,5
9810050,3,17,20
9810051,36,19,55
9810052,0,14,14
9810053,13,18,31
9810054,0,2,2
9810055,6,16,22
9810056,0,10,10
9810057,5,5,10
9810059,3,16,19
9810060,0,29,29
9810061,1,1,2
9810062,23,5,28
9810063,11,21,32
9810064,10,13,23
9810065,6,4,10
9810066,2,5,7
9810067,6,11,17
9810068,35,5,40
9810069,8,16,24
9810070,37,45,82
9810071,0,8,8
9810072,188,30,218
9810073,2,9,11
9810074,0,2,2
9810075,19,21,40
9810076,2,0,2
9810077,0,2,2
9810078,11,8,19
9810079,0,1,1
9810080,4,9,13
9810081,10,9,19
9810082,0,5,5
9810083,0,28,28
9810085,2,0,2
9810087,19,15,34
9810088,8,5,13
9810089,14,14,28
9810090,22,13,35
9810091,4,10,14
9810092,38,14,52
9810094,2,2,4
9810095,6,10,16
9810096,0,4,4
9810097,0,5,5
9810098,19,13,32
9810099,56,28,84
9810100,0,3,3
9810101,1,5,6
9810102,2,8,10
9810104,20,21,41
9810105,9,11,20
9810106,4,1,5
9810107,6,11,17
9810108,1,1,2
9810109,4,6,10
9810110,2,9,11
9810111,0,2,2
9810113,9,23,32
9810115,5,5,10
9810116,68,26,94
9810117,11,13,24
9810118,1,0,1
9810119,9,4,13
9810120,1,2,3
9810122,0,1,1
9810123,16,35,51
9810124,0,2,2
9810125,3,8,11
9810126,177,13,190
9810127,2,3,5
9810128,5,11,16
9810129,24,8,32
9810130,2,1,3
9810131,3,0,3
9810132,13,18,31
9810133,0,1,1
9810134,1,15,16
9810135,10,40,50
9810136,7,33,40
9810137,4,19,23
9810138,4,1,5
9810139,2,3,5
9810140,1,9,10
9810142,2,49,51
9810143,0,5,5
9810144,1,11,12
9810145,5,15,20
9810146,29,11,40
9810147,25,6,31
9810148,8,10,18
9810149,6,18,24
9810150,3,7,10
9810151,23,21,44
9810152,34,19,53
9810153,5,10,15
9810154,8,15,23
9810155,71,25,96
9810156,2,1,3
9810157,11,16,27
9810158,2,19,21
9810159,8,39,47
9810161,2,21,23
9810162,0,3,3
9810163,15,4,19
9810164,5,4,9
9810165,6,4,10
9810166,0,2,2
9810167,17,6,23
9810168,4,8,12
9810169,21,1,22
9810170,11,12,23
9810171,7,14,21
9810172,0,2,2
9810173,0,2,2
9810174,1,1,2
9810175,1,1,2
9810176,8,5,13
9810178,1,5,6
9810179,45,18,63
9810180,0,23,23
9810182,4,1,5
9810183,1,2,3
9810184,3,2,5
9810185,26,9,35
9810186,46,18,64
9810187,3,19,22
9810188,328,30,358
9810189,2,9,11
9810190,2,2,4
9810191,3,1,4
9810192,5,10,15
9810193,1,4,5
9810194,5,11,16
9810195,17,46,63
9810196,1,0,1
9810197,0,1,1
9810198,8,22,30
9810199,11,19,30
9810200,14,10,24
9810201,117,68,185
9810202,1,4,5
9810203,5,18,23
9810204,31,10,41
9810205,2,15,17
9810206,99,16,115
9810207,2,0,2
9810208,0,4,4
9810209,0,1,1
9810210,46,42,88
9810211,5,7,12
9810212,4,14,18
9810213,2,16,18
9810214,45,23,68
9810215,6,11,17
9810216,0,1,1
9810217,0,7,7
9810218,0,2,2
9810219,56,22,78
9810220,3,5,8
9810221,5,3,8
9810222,0,14,14
9810223,4,16,20
9810224,21,17,38
9810225,35,12,47
9810226,51,26,77
9810227,48,17,65
9810228,6,4,10
9810229,2,5,7
9810230,33,1,34
9810231,9,1,10
9810232,0,1,1
9810233,3,5,8
9810235,8,1,9
9810236,6,2,8
9810237,7,26,33
9810238,1,4,5
9810239,27,15,42
9810240,3,29,32
9810241,2,1,3
9810242,1,3,4
9810243,41,22,63
9810244,19,30,49
9810245,3,9,12
9810246,3,0,3
9810247,2,1,3
9810248,6,10,16
9810249,0,2,2
9810250,17,9,26
9810251,38,7,45
9810252,0,2,2
9810253,1,5,6
9810254,26,23,49
9810255,1,3,4
9810256,6,12,18
9810257,8,11,19
9811001,1,2,3
9811002,23,16,39
9811003,0,12,12
9811004,66,38,104
9811005,28,17,45
9811006,5,19,24
9811008,17,18,35
9811009,0,9,9
9811010,9,47,56
9811011,3,1,4
9811012,6,2,8
9811013,20,38,58
9811014,0,3,3
9811015,43,7,50
9811016,8,3,11
9811017,28,14,42
9811018,2,1,3
9811019,4,97,101
9811020,0,1,1
9811021,36,28,64
9811022,33,19,52
9811023,1,3,4
9811024,26,23,49
9811025,11,21,32
9811026,1,7,8
9811028,13,27,40
9811029,0,2,2
9811030,5,3,8
9811031,19,22,41
9811032,1,20,21
9811033,12,22,34
9811034,13,28,41
9811035,136,28,164
9811036,3,25,28
9811037,16,10,26
9811038,6,8,14
9811039,2,5,7
9811040,0,1,1
9811041,5,7,12
9811042,6,27,33
9811043,1,2,3
9811044,4,14,18
9811045,8,14,22
9811046,0,2,2
9811047,78,28,106
9811048,21,13,34
9811049,1,17,18
9811050,6,20,26
9811051,14,17,31
9811052,12,8,20
9811053,24,3,27
9811054,2,6,8
9811055,2,6,8
9811056,46,16,62
9811057,5,61,66
9811058,1,5,6
9811059,10,10,20
9811060,10,48,58
9811061,0,1,1
9811062,1,3,4
9811063,2,0,2
9811064,7,21,28
9811066,11,6,17
9811068,6,15,21
9811070,2,11,13
9811071,4,3,7
9811073,3,1,4
9811075,3,4,7
9811076,3,3,6
9811077,31,9,40
9811078,0,12,12
9811079,5,5,10
9811080,0,16,16
9811082,2,9,11
9811083,15,12,27
9811084,17,15,32
9811085,0,2,2
9811086,0,1,1
9811087,4,26,30
9811088,3,4,7
9811089,35,43,78
9811090,6,8,14
9811091,0,1,1
9811092,20,23,43
9811093,0,86,86
9811094,4,5,9
9811095,0,3,3
9811096,5,33,38
9811097,16,24,40
9811098,4,26,30
9811099,2,1,3
9811100,2,1,3
9811101,19,50,69
9811102,1,0,1
9811103,1,6,7
9811104,0,2,2
9811105,1,4,5
9811106,26,25,51
9811107,6,38,44
9811108,11,3,14
9811109,2,10,12
9811110,5,11,16
9811111,7,1,8
9811112,4,12,16
9811113,2,1,3
9811114,1,0,1
9811115,0,7,7
9811116,1,19,20
9811117,8,0,8
9811119,3,33,36
9811120,83,27,110
9811121,5,15,20
9811122,7,11,18
9811123,0,1,1
9811124,0,7,7
9811125,1,2,3
9811126,8,9,17
9811127,0,3,3
9811128,6,31,37
9811129,4,14,18
9811130,21,5,26
9811131,95,28,123
9811132,1,8,9
9811133,17,23,40
9811134,7,26,33
9811135,0,1,1
9811136,0,2,2
9811137,1,1,2
9811138,2,6,8
9811139,57,25,82
9811140,10,24,34
9811141,52,10,62
9811142,0,1,1
9811143,6,9,15
9811144,1,2,3
9811145,9,28,37
9811146,6,10,16
9811147,9,25,34
9811148,2,1,3
9811149,20,11,31
9811150,6,10,16
9811151,6,9,15
9811152,41,26,67
9811153,0,1,1
9811154,8,0,8
9811155,24,2,26
9811156,81,23,104
9811157,8,3,11
9811158,1,4,5
9811159,32,9,41
9811160,1,3,4
9811161,1,7,8
9811162,8,18,26
9811164,5,3,8
9811165,5,13,18
9811166,2,2,4
9811167,29,46,75
9811168,43,12,55
9811169,40,7,47
9811170,6,31,37
9811171,3,6,9
9811172,41,14,55
9811173,3,12,15
9811174,2,5,7
9811176,3,7,10
9811177,3,14,17
9811178,43,8,51
9811179,4,17,21
9811180,12,7,19
9811181,1,0,1
9811182,4,10,14
9811183,32,18,50
9811184,2,2,4
9811186,4,6,10
9811187,1,0,1
9811188,4,3,7
9811189,7,12,19
9811190,0,2,2
9811191,5,12,17
9811192,23,12,35
9811193,34,54,88
9811194,31,14,45
9811195,28,21,49
9811196,1,18,19
9811197,0,2,2
9811198,5,16,21
9811199,3,7,10
9811200,1,17,18
9811201,21,41,62
9811202,0,6,6
9811203,9,2,11
9811204,0,10,10
9811205,0,12,12
9811206,0,4,4
9811207,7,16,23
9811208,32,21,53
9811209,7,13,20
9811210,2,10,12
9811211,15,18,33
9811212,25,24,49
9811213,26,25,51
9811214,7,21,28
9811215,5,6,11
9811216,2,8,10
9811217,24,58,82
9811218,1,2,3
9811219,2,2,4
9811220,35,6,41
9811221,1,7,8
9811222,3,1,4
9811223,2,6,8
9811224,21,4,25
9811225,5,9,14
9811226,2,0,2
9811227,0,3,3
9811228,21,37,58
9811229,2,13,15
9811230,39,22,61
9811231,5,8,13
9811232,61,37,98
9811233,6,6,12
9811234,1,3,4
9811235,6,2,8
9811236,3,3,6
9811237,91,34,125
9811238,1,1,2
9811239,2,2,4
9811240,19,23,42
9811241,5,0,5
9811242,0,5,5
9811243,5,6,11
9811244,26,16,42
9811245,30,4,34
9811246,4,7,11
9811247,0,2,2
9811248,11,10,21
9811249,1,26,27
9811250,0,1,1
9811251,8,37,45
9811252,5,7,12
9811253,0,6,6
9811254,13,22,35
9811255,0,9,9
9811256,8,19,27
9811257,37,20,57
9811258,17,14,31
9812001,0,7,7
9812002,3,5,8
9812003,3,21,24
9812004,2,3,5
9812005,11,7,18
9812007,27,35,62
9812008,3,41,44
9812009,7,6,13
9812010,2,7,9
9812011,2,11,13
9812012,23,12,35
9812013,68,6,74
9812014,16,34,50
9812015,1,1,2
9812016,8,23,31
9812017,28,7,35
9812018,0,4,4
9812019,3,2,5
9812020,0,4,4
9812021,6,20,26
9812022,11,14,25
9812023,2,6,8
9812024,5,39,44
9812025,18,26,44
9812026,5,10,15
9812027,46,27,73
9812028,22,31,53
9812029,3,2,5
9812030,3,3,6
9812031,146,38,184
9812032,43,8,51
9812033,0,12,12
9812034,76,19,95
9812035,79,19,98
9812036,1,0,1
9812037,12,34,46
9812038,9,24,33
9812039,6,14,20
9812040,3,1,4
9812041,1,15,16
9812042,10,36,46
9812043,15,7,22
9812044,8,10,18
9812045,2,6,8
9812046,82,19,101
9812047,13,11,24
9812048,4,36,40
9812049,8,52,60
9812050,2,3,5
9812051,16,33,49
9812052,11,32,43
9812053,0,15,15
9812055,7,27,34
9812056,44,13,57
9812058,1,8,9
9812059,18,9,27
9812060,16,8,24
9812061,2,115,117
9812062,35,22,57
9812063,7,7,14
9812064,4,2,6
9812065,2,9,11
9812066,8,26,34
9812067,45,32,77
9812068,3,44,47
9812069,5,3,8
9812071,60,18,78
9812072,11,106,117
9812073,89,26,115
9812074,7,21,28
9812075,2,0,2
9812076,1,17,18
9812077,4,2,6
9812078,19,57,76
9812079,0,11,11
9812080,4,7,11
9812081,2,40,42
9812082,15,16,31
9812083,1,4,5
9812084,6,4,10
9812085,4,24,28
9812086,6,12,18
9812087,16,23,39
9812088,49,22,71
9812089,95,23,118
9812090,39,3,42
9812091,4,2,6
9812092,13,33,46
9812093,37,30,67
9812094,16,13,29
9812095,4,14,18
9812096,4,11,15
9812097,13,42,55
9812098,1,5,6
9812099,4,1,5
9812100,20,21,41
9812101,14,2,16
9812102,0,3,3
9812103,2,5,7
9812104,5,7,12
9812105,5,12,17
9812106,3,5,8
9812108,1,4,5
9812109,4,27,31
9812110,15,10,25
9812112,7,13,20
9812113,8,17,25
9812114,2,6,8
9812115,2,7,9
9812116,10,5,15
9812117,19,18,37
9812118,51,41,92
9812119,6,10,16
9812120,3,8,11
9812121,27,18,45
9812122,0,3,3
9812123,1,0,1
9812124,2,0,2
9812126,1,15,16
9812127,42,18,60
9812128,4,6,10
9812130,3,2,5
9812131,1,3,4
9812132,22,6,28
9812133,7,8,15
9812134,0,8,8
9812135,164,34,198
9812136,13,5,18
9812137,1,7,8
9812138,4,1,5
9812139,13,24,37
9812140,11,12,23
9812141,6,31,37
9812142,0,17,17
9812143,6,35,41
9812144,14,23,37
9812145,2,4,6
9812146,1,1,2
9812147,6,1,7
9812148,6,8,14
9812149,24,8,32
9812150,1,0,1
9812151,0,8,8
9812152,0,7,7
9812153,3,5,8
9812154,2,24,26
9812155,3,28,31
9812156,0,3,3
9812157,5,5,10
9812158,33,15,48
9812159,21,21,42
9812160,11,55,66
9812161,22,22,44
9812162,3,9,12
9812163,28,55,83
9812164,4,14,18
9812165,3,20,23
9812166,8,22,30
9812167,1,4,5
9812168,1,1,2
9812169,4,12,16
9812170,5,8,13
9812172,16,39,55
9812173,2,1,3
9812174,1,5,6
9812175,7,20,27
9812176,1,2,3
9812177,7,16,23
9812178,0,1,1
9812179,2,1,3
9812180,59,6,65
9812181,1,9,10
9812182,0,1,1
9812183,0,15,15
9812184,5,10,15
9812185,0,4,4
9812186,1,8,9
9812187,15,7,22
9812188,2,35,37
9812189,3,5,8
9812190,7,30,37
9812191,1,5,6
9812192,2,11,13
9812193,109,3,112
9812194,9,41,50
9812195,3,31,34
9812196,7,69,76
9812197,7,3,10
9812198,2,6,8
9812199,2,1,3
9812200,1,18,19
9812201,0,10,10
9812202,7,3,10
9812203,4,1,5
9812204,2,0,2
9812205,30,30,60
9812206,6,10,16
9812207,5,10,15
9812208,7,3,10
9812209,22,28,50
9812210,8,21,29
9812211,15,8,23
9812212,3,10,13
9812213,1,21,22
9812215,1,0,1
9812216,20,17,37
9812217,2,4,6
9812218,12,37,49
9812219,257,18,275
9812220,0,11,11
9812221,1,0,1
9812222,0,3,3
9812223,1,1,2
9812224,24,36,60
9812225,10,23,33
9812226,24,42,66
9812227,4,27,31
9812228,1,2,3
9812229,10,24,34
9812230,4,30,34
9812231,2,4,6
9812232,22,5,27
9812233,2,2,4
9812235,3,11,14
9812236,1,4,5
9812237,22,30,52
9812238,21,21,42
9812239,53,52,105
9812240,25,17,42
9812241,1,2,3
9812242,4,3,7
9812243,1,2,3
9812244,0,6,6
9812245,4,3,7
9812246,1,2,3
9812247,13,8,21
9812248,0,1,1
9812249,1,7,8
9812250,2,43,45
9812251,5,9,14
9812252,12,13,25
9812253,3,11,14
9812254,1,3,4
9901001,5,9,14
9901002,9,27,36
9901003,38,14,52
9901004,18,35,53
9901005,0,11,11
9901006,19,16,35
9901007,1,3,4
9901008,2,30,32
9901009,45,41,86
9901010,8,2,10
9901011,27,13,40
9901012,34,19,53
9901013,0,1,1
9901014,51,22,73
9901015,0,1,1
9901016,4,11,15
9901017,28,45,73
9901018,28,48,76
9901019,0,3,3
9901020,15,34,49
9901021,19,8,27
9901022,2,1,3
9901023,20,5,25
9901024,1,10,11
9901025,4,0,4
9901026,5,3,8
9901027,2,14,16
9901028,1,30,31
9901029,3,3,6
9901030,5,19,24
9901031,10,4,14
9901032,30,42,72
9901033,8,15,23
9901034,6,8,14
9901035,7,0,7
9901036,2,1,3
9901037,3,11,14
9901038,5,10,15
9901039,7,5,12
9901040,3,2,5
9901041,42,15,57
9901042,37,26,63
9901043,4,17,21
9901044,11,14,25
9901045,22,32,54
9901046,4,13,17
9901047,3,1,4
9901048,6,26,32
9901049,3,1,4
9901050,22,91,113
9901051,5,3,8
9901053,5,16,21
9901054,1,10,11
9901055,10,22,32
9901056,35,13,48
9901057,26,14,40
9901059,1,27,28
9901060,25,16,41
9901061,2,4,6
9901062,0,5,5
9901063,21,16,37
9901064,2,7,9
9901066,1,11,12
9901067,1,5,6
9901068,3,1,4
9901069,10,4,14
9901070,3,3,6
9901071,3,3,6
9901072,4,7,11
9901073,17,11,28
9901074,2,2,4
9901075,2,6,8
9901076,46,11,57
9901077,28,9,37
9901078,16,15,31
9901079,62,12,74
9901080,78,22,100
9901081,1,0,1
9901082,1,0,1
9901083,1,0,1
9901084,2,17,19
9901085,25,16,41
9901086,11,7,18
9901087,9,21,30
9901088,1,18,19
9901089,17,12,29
9901090,1,0,1
